id1,id2,entity1,entity2,word_path1,word_path2,dep_path1,dep_path2,pos_path1,pos_path2,original_sentence,ent1type,ent2type,relation,id_entities_pair
48083,48085,Hérault,Occitanie,Hérault/département,Occitanie/région/département,nmod/nmod,appos/nmod/nmod,PROPN/NOUN,PROPN/NOUN/NOUN,"Mauguio  est une commune française située dans le département de l'Hérault, en région Occitanie.",departement,region,,60495
48193,48194,Mauguio,Front national,Mauguio/ville,national/Front/présente/ancrée/ville,nsubj/ROOT,amod/nmod/conj/amod/ROOT,PROPN/NOUN,ADJ/NOUN/VERB/ADJ/NOUN,Mauguio est une ville historiquement ancrée à droite et plus récemment présente un fort vote pour le Front national.,commune,partipolitique,,60634
48298,48300,Gneisenau,Wellington,Gneisenau/chef,Wellington/rejoindre/possibilité/Wavre/repli/organise/chef,appos/conj,dobj/acl/conj/nmod/dobj/acl/conj,PROPN/NOUN,PROPN/VERB/NOUN/NOUN/NOUN/VERB/NOUN,"Le vieux maréchal de, dont le cheval a été tué, échappe de peu à la capture mais son chef d'état-major, Gneisenau, organise un repli remarquable sur Wavre, sauvegardant ainsi la possibilité de rejoindre Wellington.",lieu,societe,,60751
48601,48600,Bruges,Belgique,Bruges/visité,Belgique/visité,nmod/acl,nmod/acl,PROPN/VERB,PROPN/VERB,"Avec visiteurs par an, Waterloo est devenu le deuxième site touristique le plus visité de Belgique après Bruges.",commune,pays,,61040
50241,50242,Milan,Saatchi and Saatchi,Milan/réalisé,Saatchi/agence/réalisé,nmod/acl,appos/nmod/acl,PROPN/VERB,PROPN/NOUN/VERB,"Une campagne européenne, « Chère Future Maman » , financée et soutenue par une dizaine d'associations, est aussi lancée le, appuyée sur un court-métrage réalisé à Milan par l'agence Saatchi and Saatchi qui rassemble des acteurs italiens, espagnols, anglais et français tous porteurs de.",lieu,societe,,63013
50324,50323,1873,Assemblée nationale,,,,,,,"En février de l'année suivante, il est élu président de l'Assemblée nationale, jusqu'à sa démission en avril 1873.",date,institution,,63109
51296,51298,1974,Île-de-France,,,,,,,Elle a été jouée en 1974 au Studio d'Ivry et a tourné en Île-de-France.,date,region,,64213
51338,51340,Drancy,Métropole du Grand Paris,Drancy/commune,Paris/Métropole/commune,nsubj/ROOT,nmod/nmod/ROOT,PROPN/NOUN,PROPN/PROPN/NOUN,Drancy  est une commune française de la Métropole du Grand Paris située dans le département de la Seine-Saint-Denis en région Île-de-France.,commune,societe,,64285
51360,51362,Paris,Île-de-France,,,,,,,"Drancy fait partie de la banlieue nord de Paris et plus largement de la ""petite couronne"" de l'Île-de-France.",commune,region,,64320
51359,51362,Drancy,Île-de-France,,,,,,,"Drancy fait partie de la banlieue nord de Paris et plus largement de la ""petite couronne"" de l'Île-de-France.",commune,region,,64322
51478,51477,Conseil d'État,Île-de-France,,,,,,,"Sa mise en service est envisagée au-delà de 2030 par le SDRIF, adopté par le conseil régional d'Île-de-France le et approuvé par décret après avis du Conseil d'État le.",institution,region,,64455
51488,51490,Le Bourget,Île-de-France,,,,,,,"Drancy et Le Bourget, dans le cadre de la communauté d'agglomération de l'aéroport du Bourget, font partie des 46 communes d'Île-de-France à se lancer dans le projet Autolib' tout comme cinq autres villes de la Seine-Saint-Denis.",commune,region,,64477
51492,51489,Seine-Saint-Denis,aéroport du Bourget,,,,,,,"Drancy et Le Bourget, dans le cadre de la communauté d'agglomération de l'aéroport du Bourget, font partie des 46 communes d'Île-de-France à se lancer dans le projet Autolib' tout comme cinq autres villes de la Seine-Saint-Denis.",departement,lieu,,64479
51742,51745,1964,Seine-Saint-Denis,,,,,,,"Avant le janvier 1968, la ville de Drancy est une commune du département de la Seine, le département est alors supprimé , en application de la loi du 10 juillet 1964 portant sur la réorganisation de la région parisienne et intégré dans le département de la Seine-Saint-Denis.",date,departement,,64808
51768,51770,arrondissement de Bobigny,Seine-Saint-Denis,,,,,,,Le redécoupage des anciens départements de la Seine et de Seine-et-Oise fait que la commune appartient désormais à l'arrondissement de Bobigny du département de la Seine-Saint-Denis après un transfert administratif effectif le.,commune,departement,,64849
51770,51767,Seine-Saint-Denis,Seine-et-Oise,,,,,,,Le redécoupage des anciens départements de la Seine et de Seine-et-Oise fait que la commune appartient désormais à l'arrondissement de Bobigny du département de la Seine-Saint-Denis après un transfert administratif effectif le.,departement,lieu,,64852
51772,51773,Bobigny,Seine-Saint-Denis,,,,,,,"Pour l'élection des députés, Drancy fait partie avec Bobigny de la cinquième circonscription de la Seine-Saint-Denis.",commune,departement,,64854
51771,51773,Drancy,Seine-Saint-Denis,,,,,,,"Pour l'élection des députés, Drancy fait partie avec Bobigny de la cinquième circonscription de la Seine-Saint-Denis.",commune,departement,,64856
51778,51780,1967,Seine-Saint-Denis,,,,,,,"La commune faisait partie depuis 1893 du canton de Noisy-le-Sec du Département de la Seine, puis, depuis 1967 le chef-lieu du canton de Drancy de Seine-Saint-Denis, avec une partie de la commune était rattachée au canton du Bourget.",date,departement,,64865
51801,51804,Drancy,PCF,Drancy/bastion,PCF/figure/dirigé/bastion,nsubj/ROOT,nmod/nmod/acl/ROOT,PROPN/NOUN,PROPN/NOUN/VERB/NOUN,"Drancy a longtemps été un bastion communiste de la « ceinture Rouge » de la région parisienne , dirigé pendant 38 ans  par une figure historique du PCF et ancien grand résistant de la Seconde Guerre mondiale, Maurice Nilès, qui fut député sans interruption pendant 28 ans .",commune,partipolitique,,64906
51819,51822,2 septembre,Conseil municipal,septembre/maire,municipal/Conseil/vote/issue/maire,nmod/ROOT,amod/nmod/nmod/nmod/ROOT,NOUN/NOUN,ADJ/PROPN/NOUN/NOUN/NOUN,"Le 2 septembre 2017, Aude Lagarde est élue maire à l'issue d'un vote du Conseil municipal.",date,institution,,64927
51867,51868,Drancy,Libération de la France,Drancy/succédé,France/Libération/succédé,nmod/ROOT,nmod/nmod/ROOT,PROPN/VERB,PROPN/NOUN/VERB,Six maires se sont succédé à Drancy depuis la Libération de la France: Sécurité.,commune,organisation,,64985
51880,51881,Drancy,Seine-Saint-Denis,,,,,,,"Ainsi, le commissariat de Drancy arrive en position sur les 21 circonscriptions de police de la Seine-Saint-Denis en termes de délinquance.",commune,departement,,64997
51943,51945,Blanc-Mesnil,Île-de-France,,,,,,,"Une rénovation et un agrandissement importants ainsi que le regroupement des activités de la clinique du Bois-d'Amour de Drancy et de celle du Blanc-Mesnil sur un même site, permettent à la clinique de devenir en 2006, l'établissement de santé privé de référence de l'Est parisien et une des plus importantes maternités de l'Île-de-France.",lieu,region,,65060
51975,51976,Drancy,Facebook,Drancy/ville/présente,Facebook/présente,nmod/nsubj/ROOT,nmod/ROOT,PROPN/NOUN/ADJ,PROPN/ADJ,La ville de Drancy est présente sur Facebook et des photographies de la ville sont disponibles sur Flickr et Picasa.,commune,organisation,,65097
52296,52294,Seine,Ebenezer Howard,Seine/département/construits/exemples/un,Howard/Ebenezer/Anglais/théories/Inspirée/elle/un,nmod/nmod/acl/nmod/ROOT,name/appos/nmod/dobj/acl/nsubj/ROOT,PROPN/NOUN/VERB/NOUN/PRON,PROPN/PROPN/PROPN/NOUN/VERB/PRON/PRON,"Inspirée des théories de l'Anglais Ebenezer Howard, elle fut l'un des premiers exemples construits dans l'ancien département de la Seine.",lieu,societe,,65468
52793,52795,Moselle,Novéant,Moselle/franchit,Novéant/franchit,dobj/ROOT,nmod/ROOT,PROPN/VERB,PROPN/VERB,Frédéric-Charles franchit la Moselle le 15 août à Novéant.,departement,lieu,,66084
53122,53121,Avignon,Glanum,Avignon/celle/prend,Glanum/civitas/rattachée/prend,nmod/dobj/ROOT,nmod/nsubj/advcl/ROOT,PROPN/PRON/VERB,PROPN/NOUN/VERB/VERB,"Ce statut de capitale prend fin vers 200, lorsque la ""civitas"" de Glanum est rattachée à une de ses voisines, probablement celle d'Avignon.",commune,societe,,66418
53211,53213,Haute-Vienne,Nouvelle-Aquitaine,,,,,,,"Couzeix  est une commune française située dans le département de la Haute-Vienne, en région Nouvelle-Aquitaine.",departement,region,,66539
53457,53458,Saint-Ouen-sur-Seine,Carrefour Pleyel,,,,,,,"En, la livraison de quatre rames articulées, soit huit éléments, permet enfin d'envisager l'ouverture jusqu'à Pleyel: le, l'extension est officiellement inaugurée, le 27, les trains réalisent leur marche à blanc  et le, la branche de Saint-Ouen-sur-Seine au Carrefour Pleyel à Saint-Denis est ouverte au public.",lieu,societe,,66864
53464,53466,Croix-Rouge,30 septembre,,,,,,,"La CMP construit une ligne entre ""Invalides"" et ""Croix-Rouge"" via ""Duroc"", exploitée à partir du 30 septembre 1923 sous le nom de ligne 10.",association,date,,66878
53613,53612,Saint-Denis - Université,Asnières - Gennevilliers,Université/Saint-Denis/direction/nord-est/autre/une,Gennevilliers/Asnières/direction/nord-ouest/une,name/nmod/nmod/nmod/appos/appos,name/nmod/nmod/nmod/appos,NOUN/PROPN/NOUN/NOUN/PRON/PRON,PROPN/PROPN/NOUN/NOUN/PRON,"Ici se séparent les deux branches de la ligne, l'une vers le nord-ouest en direction d'""Asnières - Gennevilliers"", l'autre vers le nord-est en direction de ""Saint-Denis - Université"".",lieu,organisation,,67034
53668,53666,Twitter,RATP,Twitter/compte/application,RATP/application,appos/conj/nmod,appos/nmod,PROPN/NOUN/NOUN,PROPN/NOUN,L'information voyageurs est complété par les alertes  de l'application RATP pour téléphones mobiles et un compte Twitter suivi en 2018 par.,organisation,societe,,67088
53729,53731,1908,Seine-Saint-Denis,,,,,,,"Ouverts en 1908, ils sont situés dans la commune de Saint-Ouen-sur-Seine en Seine-Saint-Denis, à proximité du boulevard périphérique, et accessibles via un embranchement de la.",date,departement,,67148
53898,53895,Saint-Denis,RATP,,,,,,,"C'est pourquoi l'étude d' réalisée par le STIF, l'IAURIF et la RATP préconise plutôt le prolongement séparé de la de croisant tout d'abord la branche ""Gennevilliers"" de la à Porte de Clichy puis la branche ""Saint-Denis"" de cette même ligne à Mairie de Saint-Ouen d'ici 2017, qui serait mise en correspondance avec la prolongée.",commune,societe,,67331
53896,53893,Gennevilliers,STIF,Gennevilliers/branche/croisant/la/séparé/prolongement/préconise/étude,STIF/réalisée/étude,appos/dobj/acl/nmod/acl/dobj/parataxis/ROOT,nmod/acl/ROOT,PROPN/NOUN/VERB/PRON/VERB/NOUN/VERB/NOUN,PROPN/VERB/NOUN,"C'est pourquoi l'étude d' réalisée par le STIF, l'IAURIF et la RATP préconise plutôt le prolongement séparé de la de croisant tout d'abord la branche ""Gennevilliers"" de la à Porte de Clichy puis la branche ""Saint-Denis"" de cette même ligne à Mairie de Saint-Ouen d'ici 2017, qui serait mise en correspondance avec la prolongée.",commune,organisation,,67333
53945,53943,2016,Hauts-de-Seine,,,,,,,"Le, lors de la présentation du contrat de développement territorial « Boucle Nord des Hauts-de-Seine », le projet du prolongement de la est envisagé jusqu'à Argenteuil et devrait être étudié en 2016.",date,departement,,67396
53950,53947,2013,Île-de-France,,,,,,,"Ce projet n'est toutefois pas inscrit au Schéma directeur de la région Île-de-France , adopté par le conseil régional d'Île-de-France le 18 octobre 2013 et approuvé par décret après avis du Conseil d'État le.",date,region,,67407
53953,53956,1998,Île-de-France,,,,,,,"Déjà espéré en 1998, le prolongement de la ligne jusqu'à Stains-La Cerisaie, gare de la ligne, était encore inscrit à la  du projet de Schéma directeur de la région Île-de-France , adopté par délibération du Conseil régional d'Île-de-France le.",date,region,,67417
54377,54378,Cassel,Allemagne,Cassel/rendre,Allemagne/internement/site/rendre,nmod/advcl,nmod/nmod/dobj/advcl,PROPN/VERB,PROPN/NOUN/NOUN/VERB,"Quant à l'empereur, prisonnier, il fut conduit sous escorte en Belgique dès le 3 septembre; il a pris le train à Libramont pour se rendre à Cassel , site de son internement en Allemagne.",commune,pays,,67970
54377,54375,Cassel,Belgique,Cassel/rendre/pris/conduit,Belgique/conduit,nmod/advcl/parataxis/ROOT,nmod/ROOT,PROPN/VERB/VERB/VERB,PROPN/VERB,"Quant à l'empereur, prisonnier, il fut conduit sous escorte en Belgique dès le 3 septembre; il a pris le train à Libramont pour se rendre à Cassel , site de son internement en Allemagne.",commune,pays,,67974
54531,54532,Magenta,Italie,Magenta/boulevard/vient,Italie/armée/vient,nmod/nmod/ROOT,nmod/conj/ROOT,PROPN/NOUN/VERB,PROPN/NOUN/VERB,"Son appellation vient de sa proximité avec le boulevard de Magenta du nom de la victoire remportée par les Piémontais du royaume du Piémont-Sardaigne, et par l'armée française d'Italie, commandée par le général de Mac Mahon et Napoléon III, contre les Autrichiens commandés par Guylay le près de Magenta, en Italie.",commune,pays,,68145
54557,54558,Magenta,Alsace,Magenta/rejoindre,Alsace/rue/rejoindre,nmod/acl,nmod/nmod/acl,PROPN/VERB,PROPN/NOUN/VERB,"En attendant, il est possible de rejoindre la gare de l'Est depuis Magenta via la rue d'Alsace.",commune,region,,68189
54840,54842,Haute-Garonne,Occitanie,,,,,,,"Cugnaux  est une commune française située dans le département de la Haute-Garonne, en région Occitanie.",departement,region,,68499
56055,56057,France,INRS,France/fait,INRS/fiche/objet/fait,nmod/ROOT,appos/nmod/dobj/ROOT,PROPN/VERB,PROPN/NOUN/NOUN/VERB,"En France, l'acide sulfurique fait l'objet de la fiche INRS.",lieu,organisation,,70264
56280,56278,France,Second Empire,France/rivalité/épisode/biographie/écriture/consacra/retira,Empire/retira,nmod/nmod/conj/appos/conj/conj/ROOT,nmod/ROOT,PROPN/NOUN/NOUN/NOUN/NOUN/VERB/VERB,PROPN/VERB,"Sous le Second Empire, il se retira de la vie politique et se consacra à sa charge de professeur d'histoire et à l'écriture de livres d'histoire, dont les plus originaux sont une biographie, ""Richard II, épisode de la rivalité de la France et de l'Angleterre"" .",lieu,organisation,,70555
56606,56607,Miami,Las Vegas,Miami/Tampa,Vegas/Las/Tampa,conj/nmod,name/nmod/nmod,PROPN/PROPN,PROPN/PROPN/PROPN,"La compagnie estimait en 2010 que 150 sites dans le monde sont des marchés potentiels pour le Shinkansen ou le SCMaglev, dont entre Tampa, Orlando et Miami, entre Las Vegas et Los Angeles, au Texas et dans le Midwest, ou entre Baltimore et Washington, D.C., entre Chattanooga et Atlanta, ou encore en Pennsylvanie, éventuellement en bénéficiant d'une partie des 8 milliards de dollars promis le par le Président Barack Obama pour des projets innovants et économes en énergie de lignes à grande vitesse.",lieu,societe,,71008
56605,56607,Orlando,Las Vegas,Orlando/Tampa,Vegas/Las/Tampa,conj/nmod,name/nmod/nmod,PROPN/PROPN,PROPN/PROPN/PROPN,"La compagnie estimait en 2010 que 150 sites dans le monde sont des marchés potentiels pour le Shinkansen ou le SCMaglev, dont entre Tampa, Orlando et Miami, entre Las Vegas et Los Angeles, au Texas et dans le Midwest, ou entre Baltimore et Washington, D.C., entre Chattanooga et Atlanta, ou encore en Pennsylvanie, éventuellement en bénéficiant d'une partie des 8 milliards de dollars promis le par le Président Barack Obama pour des projets innovants et économes en énergie de lignes à grande vitesse.",lieu,societe,,71024
56844,56845,France,Rhône-Poulenc,,,,,,,Le fipronil a été mis au point en France par la société Rhône-Poulenc en 1987 et mis sur le marché en 1993.,lieu,societe,,71298
56864,56865,2013,Commission européenne,,,,,,,Cet usage a été interdit en juillet 2013 par la Commission européenne.,date,institution,,71335
56928,56931,France,BASF,France/décidé,BASF/société/accordé/annulées/ont/décidé,nsubj/ROOT,appos/nmod/conj/conj/conj/ROOT,PROPN/VERB,PROPN/NOUN/VERB/VERB/VERB/VERB,"En février 2004, la France a décidé de: Le, ces décisions ont cependant été annulées par le Conseil d'État, non sur le fond, mais en raison d'un vice de forme, le ministère de l'Agriculture n'ayant pas accordé à la société BASF, avant de prendre sa décision, le nombre de jours suffisants pour formuler ses observations.",lieu,societe,,71408
57172,57171,Oise,Seine,Oise/confluent/suivait,Seine/cours/suivait,nmod/nmod/ROOT,nmod/dobj/ROOT,PROPN/NOUN/VERB,PROPN/NOUN/VERB,"Le territoire des Véliocasses suivait le cours inférieur de la Seine, au nord depuis le confluent avec l'Oise et s'étendait sur le plateau du Vexin actuel toujours sur la rive droite en deçà de Rouen jusqu'à une limite indéterminée à l'ouest de cette ville et qui faisait frontière avec les Calètes.",departement,lieu,,71730
57322,57323,Var,Corse,Var,Corse/Var,appos,conj/appos,PROPN,PROPN/PROPN,"Dans le Midi de la France, il prospère particulièrement dans certaines régions des Pyrénées-Orientales, le Var  et en Corse où il peuple abondamment le maquis; dans le Sud-Ouest, il est très répandu le long de la côte landaise sur les sols sablonneux compris entre Bordeaux et l'océan, et remonte au nord jusqu'au littoral de la Loire-Atlantique.",departement,region,,71939
57322,57320,Var,Midi de la France,Var/régions/prospère/il/répandu,France/Midi/répandu,appos/nmod/amod/nmod/ROOT,nmod/nmod/ROOT,PROPN/NOUN/ADJ/PRON/ADJ,PROPN/PROPN/ADJ,"Dans le Midi de la France, il prospère particulièrement dans certaines régions des Pyrénées-Orientales, le Var  et en Corse où il peuple abondamment le maquis; dans le Sud-Ouest, il est très répandu le long de la côte landaise sur les sols sablonneux compris entre Bordeaux et l'océan, et remonte au nord jusqu'au littoral de la Loire-Atlantique.",departement,organisation,,71946
57327,57328,Ardèche,Cévennes,Ardèche/apercevoir,Cévennes/présent/apercevoir,nmod/ROOT,nmod/conj/ROOT,PROPN/VERB,PROPN/ADJ/VERB,"Par exemple, on peut en apercevoir en zone de failles calcaires à l'""aven-grotte de la Forestière"" en Ardèche, trés présent dans les Cévennes, et dans les ""Monts de Saint-Guilhem"".",departement,lieu,,71953
57362,57360,Paris,Espagne,Paris/accroît/répandue,Espagne/parcs/répandue,nmod/conj/ROOT,nmod/nmod/ROOT,PROPN/VERB/ADJ,PROPN/NOUN/ADJ,"Elle est assez répandue dans les parcs et jardins d'Espagne, mais sa présence s'accroît en France, notamment à Paris.",commune,pays,,71995
57439,57440,RMC,MFM,RMC/BFM,MFM/BFM,conj/conj,conj/conj,PROPN/PROPN,PROPN/PROPN,"Todaé propose d'ailleurs de nombreux avantages, comme l'ajout des radios nationales en streaming "">FIP, Le Mouv', BFM, RMC, MFM.",organisation,societe,,72094
57536,57538,OPA,guerre d'Algérie,OPA,Algérie/guerre/ciblée/OPA,ROOT,nmod/nmod/acl:relcl/ROOT,PROPN,PROPN/NOUN/VERB/PROPN,"C'est cette dite OPA du FLN qui a été ciblée par l'armée française lors de la guerre d'Algérie, en particulier lors de la bataille d'Alger.",organisation,pays,,72226
58330,58329,2013,Loiret,,,,,,,"Elle a été regroupée avec sept marnières de l'est du Loiret dans le même cas, cet ensemble de cinq sites ayant en 2013 été classé en Zone Spéciale de Conservation et le tout intégré au réseau Natura 2000.",date,departement,,73326
58443,58445,Hauts-de-Seine,Île-de-France,,,,,,,"La gare de la Défense - ""Grande Arche"" est une gare ferroviaire française située dans le quartier de la Défense, sur la commune de Puteaux dans le département des Hauts-de-Seine en région Île-de-France.",departement,region,,73441
58458,58455,Versailles-Rive-Droite,SNCF,,,,,,,"Établie à d'altitude, la gare SNCF est située au point kilométrique  8,295 de la ligne de Paris-Saint-Lazare à Versailles-Rive-Droite du réseau ferré national, entre les gares de Courbevoie et de Puteaux.",lieu,societe,,73476
58467,58465,Nanterre-Préfecture,RATP,,,,,,,"La gare RATP, établie plus en profondeur, est située au PK 13,11 de la ligne A du RER, entre les gares de Nanterre-Préfecture et de Charles-de-Gaulle - Étoile.",lieu,societe,,73484
58532,58531,Île-de-France,RATP,,,,,,,"La gare dispose d'une vaste salle d'échange, avec un guichet Transilien SNCF, de nombreux guichets RATP, des automates pour l'achat de titres de transport grandes lignes et d'autres pour l'achat de titres de transport Île-de-France.",region,societe,,73556
58821,58822,cardinal de Richelieu,Académie française,Richelieu/cardinal/crée,française/Académie/crée,nmod/nsubj/ROOT,amod/dobj/ROOT,PROPN/NOUN/VERB,ADJ/PROPN/VERB,"En 1635, le cardinal de Richelieu crée l'Académie française dans le but de normaliser et de perfectionner la langue française.",commune,organisation,,73844
58944,58947,La Bussière,Centre-Val de Loire,Bussière/commune/rattachée,Loire/Centre-Val/région/département/rattachée,nmod/nsubj/ROOT,nmod/appos/conj/nmod/ROOT,PROPN/NOUN/VERB,PROPN/PROPN/NOUN/NOUN/VERB,"La commune de La Bussière est rattachée au département du Loiret et à la région Centre-Val de Loire, à la fois circonscriptions administratives de l'État et collectivités territoriales.",commune,region,,74007
59253,59250,Fleury-les-Aubrais,Espagne,,,,,,,"Une partie des réfugiés rentrent en Espagne, incités par le gouvernement français qui facilite les conditions du retour, ceux préférant rester sont regroupés au camp de la verrerie des Aydes, à Fleury-les-Aubrais.",commune,pays,,74411
59339,59341,2003,Loire,,,,,,,"Entre 1983 et 2005, la commune a fait l'objet de sept arrêtés de reconnaissance de catastrophe naturelle pour les motifs suivants : en 1999, après des mouvements de terrains et en 1988, 1999, et 2003 pour des inondations par ruissellement et Coulée de boue ou par débordement de la Loire.",date,departement,,74544
59338,59341,1999,Loire,,,,,,,"Entre 1983 et 2005, la commune a fait l'objet de sept arrêtés de reconnaissance de catastrophe naturelle pour les motifs suivants : en 1999, après des mouvements de terrains et en 1988, 1999, et 2003 pour des inondations par ruissellement et Coulée de boue ou par débordement de la Loire.",date,departement,,74550
59619,59620,2011,Loiret,,,,,,,"La commune de Saint-Père-sur-Loire n'appartient à aucune intercommunalité à fiscalité propre jusqu'en 2011 et fait partie, à cette date, des du Loiret dites « isolées ».",date,departement,,74912
59765,59762,Loire,Aulne,Loire/jeter/limite/recueille,Aulne/recueille,nmod/advcl/nmod/ROOT,dobj/ROOT,PROPN/VERB/NOUN/VERB,PROPN/VERB,"Elle recueille l'Aulne à Corbon, à la limite de la commune de Sully-sur-Loire avant de se jeter dans la Loire à Port-à-Chambert.",departement,lieu,,75114
60188,60185,2004,Loiret,,,,,,,"Le site, qui concerne 19 communes du Loiret, est en effet déclaré site d'importance communautaire  au titre de la directive directive habitats  le 7 décembre 2004 puis zone spéciale de conservation  le 29 novembre 2011.",date,departement,,75685
60279,60282,Grangermont,Centre-Val de Loire,Grangermont/commune/rattachée,Loire/Centre-Val/région/département/rattachée,nmod/nsubj/ROOT,nmod/appos/conj/nmod/ROOT,PROPN/NOUN/VERB,PROPN/PROPN/NOUN/NOUN/VERB,"La commune de Grangermont est rattachée au département du Loiret et à la région Centre-Val de Loire, à la fois circonscriptions administratives de l'État et collectivités territoriales.",commune,region,,75791
60399,60402,Batilly-en-Gâtinais,Centre-Val de Loire,,,,,,,"La commune de Batilly-en-Gâtinais est rattachée au département du Loiret et à la région Centre-Val de Loire, à la fois circonscriptions administratives de l'État et collectivités territoriales.",commune,region,,75961
60483,60484,Montargis,SNCF,Montargis/relie/Gare/ligne,SNCF/correspondances/offre/relie/17/ligne,nmod/acl:relcl/nmod/nmod,appos/dobj/conj/acl:relcl/nummod/nmod,PROPN/VERB/PROPN/NOUN,PROPN/NOUN/VERB/VERB/NUM/NOUN,"Par contre la commune bénéficie du service Ulys Proximité qui emmène les usagers de la commune vers un arrêt desservi par la ligne régulière la plus proche: la ligne n°17 qui relie Beaune-la-Rolande à Orléans et offre des correspondances SNCF à la gare d'Orléans et TAO et Transbeauce à la Gare routière d'Orléans et la ligne n°11 qui relie Pithiviers à Montargis et offre des correspondances SNCF, Transilien et réseau Amelys à la gare de Montargis.",commune,societe,,76068
60477,60478,Orléans,SNCF,Orléans/relie,SNCF/correspondances/offre/relie,nmod/acl:relcl,appos/dobj/conj/acl:relcl,PROPN/VERB,PROPN/NOUN/VERB/VERB,"Par contre la commune bénéficie du service Ulys Proximité qui emmène les usagers de la commune vers un arrêt desservi par la ligne régulière la plus proche: la ligne n°17 qui relie Beaune-la-Rolande à Orléans et offre des correspondances SNCF à la gare d'Orléans et TAO et Transbeauce à la Gare routière d'Orléans et la ligne n°11 qui relie Pithiviers à Montargis et offre des correspondances SNCF, Transilien et réseau Amelys à la gare de Montargis.",commune,societe,,76074
60635,60638,Égry,Centre-Val de Loire,Égry/commune/rattachée,Loire/Centre-Val/région/département/rattachée,nmod/nsubj/ROOT,nmod/appos/conj/nmod/ROOT,PROPN/NOUN/VERB,PROPN/PROPN/NOUN/NOUN/VERB,"La commune d'Égry est rattachée au département du Loiret et à la région Centre-Val de Loire, à la fois circonscriptions administratives de l'État et collectivités territoriales.",commune,region,,76309
60730,60731,Saint-Germain-des-Prés,ZNIEFF,,,,,,,Le territoire communal de Saint-Germain-des-Prés ne comprend pas de ZNIEFF.,commune,organisation,,76428
60770,60767,Fleury-les-Aubrais,Espagne,,,,,,,"Une partie des réfugiés rentrent en Espagne, incités par le gouvernement français qui facilite les conditions du retour, ceux préférant rester sont regroupés au camp de la verrerie des Aydes, à Fleury-les-Aubrais.",commune,pays,,76491
61306,61308,Montbrison,Monts du Lyonnais,Montbrison/Lyon,Lyonnais/Monts/Lyon,nsubj/ROOT,nmod/nmod/ROOT,PROPN/PROPN,PROPN/PROPN/PROPN,Montbrison est à de Lyon par les Monts du Lyonnais et de Saint-Étienne.,commune,societe,,77197
61818,61819,Ohio,Iowa,Ohio/conservateurs,Iowa/conservateurs,nmod/appos,appos/appos,PROPN/NOUN,PROPN/NOUN,"Aujourd'hui, la tradition selon Wilbur est représentée par des assemblées de quakers « conservateurs » en Ohio, Iowa et Caroline du Nord.",lieu,societe,,77842
62083,62084,Nations Unies,Genève,Unies/Nations/Bureaux,Genève/Bureaux,name/nmod/nmod,nmod/nmod,PROPN/PROPN/NOUN,PROPN/NOUN,Il est responsable des Bureaux quaker auprès des Nations Unies  à Genève et New York.,institution,lieu,,78057
62083,62085,Nations Unies,New York,Unies/Nations/Bureaux,York/New/Genève/Bureaux,name/nmod/nmod,name/conj/nmod/nmod,PROPN/PROPN/NOUN,PROPN/PROPN/PROPN/NOUN,Il est responsable des Bureaux quaker auprès des Nations Unies  à Genève et New York.,institution,lieu,,78059
62454,62451,Fleury-les-Aubrais,Espagne,,,,,,,"Une partie des réfugiés rentrent en Espagne, incités par le gouvernement français qui facilite les conditions du retour, ceux préférant rester sont regroupés au camp de la verrerie des Aydes, à Fleury-les-Aubrais.",commune,pays,,78528
62469,62470,Indre,Allemagne,Indre/nord/maquis/eu,Allemagne/rentrer/convaincu/annoncé/eu,nmod/nmod/nmod/ROOT,nmod/ccomp/conj/conj/ROOT,PROPN/NOUN/NOUN/VERB,PROPN/VERB/VERB/VERB/VERB,"Le général Elster, après des combats contre la résistance intérieure française, avait eu des contacts avec le maquis du nord de l'Indre et annoncé son intention de se rendre car il était convaincu qu'il ne pouvait rentrer en Allemagne.",departement,pays,,78539
62489,62487,2013,Conseil municipal,,,,,,,"Lors du Conseil municipal du 26 juillet 2013, le conseil municipal décide d'engager une procédure de révision du PLU dès le mois de septembre 2013, toutefois un accord n'est pas trouvé dans les modalités de mise en œuvre de cette révision.",date,institution,,78581
62502,62500,26 juin,Pays Loire Beauce,juin/arrêté,Beauce/Loire/Pays/arrêté,nmod/conj,name/appos/nsubjpass/conj,NOUN/VERB,PROPN/PROPN/PROPN/VERB,Le périmètre de SCoT à l'échelle des 38 communes composant le Pays Loire Beauce est arrêté par le Comité Syndical le 26 juin 2013.,date,departement,,78598
62503,62500,2013,Pays Loire Beauce,,,,,,,Le périmètre de SCoT à l'échelle des 38 communes composant le Pays Loire Beauce est arrêté par le Comité Syndical le 26 juin 2013.,date,departement,,78599
62610,62611,Beaugency,Conseil municipal,Beaugency/commune/suivantes,municipal/Conseil/suivantes,nmod/nsubj/conj,amod/appos/conj,PROPN/NOUN/NOUN,ADJ/PROPN/NOUN,"Au-delà du maire, premier magistrat administrant la commune, les personnalités élues dont le mandat est relatif à une collectivité à laquelle est rattachée la commune de Beaugency et représentant donc le territoire communal au sein de chacune de ces collectivités sont les suivantes: Conseil municipal et maire.",commune,institution,,78761
